agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_3,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I feel moderately threatened by residual flood risk despite elevation and past damage.,"I believe buying insurance is achievable and worthwhile, though I have some doubts about insurers.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.14,0.52,True,True,False,True
Agent_4,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I feel a moderate threat because floods are serious but my elevated house already protects me from physical damage.,I believe I can effectively manage the threat by continuing to hold flood insurance and possibly improving my home’s defenses.,"Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.48,0.46,True,True,False,False
Agent_5,4,Only House Elevation,3,Do nothing,I feel the flood threat is mild because my home’s elevation and the high rate of neighbor elevation give me low vulnerability and the severe consequences seem unlikely.,"I am confident that I can manage the situation with minimal effort this year, as continuing my existing insurance or doing nothing carries low cost and I have high self‑efficacy to keep my protection intact.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.42,0.53,True,False,False,False
Agent_6,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by future flooding because, despite my house’s elevation, the possibility of insurance claim delays and incomplete coverage keeps the risk alive.","I believe purchasing flood insurance is a practical and effective step I can easily take, as it provides financial protection and I feel confident in managing the process.","Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.41,0.61,True,True,False,False
Agent_7,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Even though my home is elevated, I still feel the threat of a flood is serious enough to warrant protection.",I am confident that maintaining my flood insurance will effectively safeguard my finances without much effort.,"Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.42,0.61,True,True,False,False
Agent_8,4,Only House Elevation,3,Do nothing,"I feel that the remaining flood risk is low because my house is elevated and most neighbors are also protected, so I am not very threatened by flooding right now.","I am confident that I can cope because my home is elevated, I already have insurance, and I trust the judgment of my neighbors.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.17,0.63,True,False,False,False
Agent_9,4,Only House Elevation,3,Do nothing,"I feel somewhat threatened by the residual risk of flooding, but my elevated home and the fact that 95% of neighbors are elevated reduce my concern.","I believe I can manage this situation by doing nothing and relying on my current elevation, as the risk appears low and I lack confidence in the insurance company or relocation.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.",0.15,0.64,True,False,False,False
Agent_10,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel a moderate threat from the possibility of a severe flood, though my elevated home greatly reduces physical damage.","I believe I can effectively manage the remaining risk by purchasing flood insurance, which I can afford and understand, while the elevation already protects my property.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.39,0.56,True,True,False,False
Agent_11,4,Only House Elevation,3,Do nothing,"I feel somewhat threatened by the possibility of flooding, but my elevated home gives me confidence that the risk is low.","I think I can manage the situation by keeping my current protection and see no need to invest in insurance or relocate, as the benefits do not outweigh the costs.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.28,0.5,True,False,False,False
Agent_12,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel relatively low threat from future flooding because my home’s elevation and neighbors’ similar protection make the risk unlikely, though claim delays add some concern.",I believe maintaining my flood insurance is a manageable and effective way to mitigate potential financial losses without incurring the high cost or disruption of relocating.,"Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.",0.33,0.66,True,True,False,False
Agent_13,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I feel a moderate threat from flooding because my house is elevated but still at risk for financial loss.,"I am confident I can manage the situation by maintaining flood insurance, as it is affordable and I trust it despite some claim delays.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.",0.46,0.55,True,True,False,False
Agent_14,4,Both Flood Insurance and House Elevation,2,Elevate the house,"I feel significantly threatened by the high likelihood of future flood damage, given the lack of elevation and the recent $10,000 loss.","I believe I can effectively protect my home by elevating it with available grants, though it requires a substantial upfront investment.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 96% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.23,0.64,True,True,False,True
Agent_15,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I feel only a modest threat from future flooding because my home is already elevated and has withstood the last event without damage.,"I believe purchasing additional flood insurance is a reliable, low-cost way to manage the remaining risk while staying in my community.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.36,0.55,True,True,False,False
Agent_16,4,Only House Elevation,4,Unknown,"I feel the flood risk to my home is low since my elevation protected me during the recent flood and most neighbors are similarly elevated. Coping Appraisal: I believe I can handle the situation with my existing flood insurance and the physical protection of my elevated home, so I feel confident in coping without drastic steps. Final Decision: 3",,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.4,0.58,True,False,False,False
Agent_17,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by potential future floods, but my elevated home greatly reduces the risk of physical damage.",I feel confident that maintaining flood insurance and relying on my home's elevation will adequately manage the remaining risk.,"Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.37,0.65,True,True,False,False
Agent_18,4,Only House Elevation,2,Elevate the house,"I feel strongly threatened by the possibility of another costly flood given my previous $10,000 damage and the fact that most of my neighbors have chosen to elevate their homes.","I believe I can effectively reduce my flood risk by elevating my home with available grants, even though it will require a significant upfront investment.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 96% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.42,0.52,True,False,False,True
Agent_19,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the risk that a more severe flood could still damage my elevated home, especially with recent reports of increasing flood frequency.","I believe I can adequately protect my property by buying flood insurance, which offers financial coverage despite my distrust of insurers.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.2,0.64,True,True,False,False
Agent_20,4,Both Flood Insurance and House Elevation,2,Elevate the house,I feel strongly threatened by the likelihood of future flooding given past damage and my unprotected home.,"I believe I can effectively elevate my home with available grants and neighbor experience, outweighing the higher upfront cost.","Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 96% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.",0.22,0.63,True,True,False,True
Agent_21,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel somewhat threatened by the possibility of future flooding damaging my property, but my elevated home greatly mitigates that risk.","I am confident that keeping my flood insurance will provide adequate financial protection, even though I worry about potential delays in claim processing.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.",0.24,0.48,True,True,False,False
Agent_22,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel somewhat threatened by potential flooding, but my elevated home significantly lowers the likelihood of damage.",I am confident that purchasing flood insurance is a feasible and effective measure to mitigate financial risk.,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.46,0.51,True,True,False,False
Agent_23,4,Only House Elevation,3,Do nothing,I feel a moderate threat from potential future floods even though my house’s elevation and neighbors’ upgrades provide good protection.,"I think buying insurance is feasible but my doubts about the insurer, combined with the low perceived vulnerability and high cost of relocation, make me feel most comfortable doing nothing this year.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.18,0.55,True,False,False,False
Agent_24,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel that my home’s elevation largely protects me from physical flood damage, but the potential financial loss and lingering uncertainty about my insurance provider give me a moderate sense of risk.","I am confident that buying flood insurance is a realistic, low‑cost action that will effectively mitigate the remaining financial threat.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.42,0.6,True,True,False,False
Agent_25,4,Only House Elevation,4,Unknown,"I feel that while my elevated house protects me from physical damage, I remain concerned about potential financial losses from future floods. Coping Appraisal: I believe I can afford and easily obtain flood insurance, and it will offer useful financial protection. Final Decision: 1",,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.25,0.65,True,False,False,False
Agent_26,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel threatened by the potential of severe flooding, but my house’s elevation and my neighbors’ similar protection make the likelihood feel low, and the convenience of inaction is tempting.","I believe I can afford and easily obtain flood insurance, which offers financial protection, while relocation would be too costly emotionally and logistically, so insurance seems the most feasible response.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.",0.31,0.65,True,True,False,False
Agent_27,4,Only House Elevation,3,Do nothing,I feel low threat because my house is already elevated and most neighbors have similar protection.,I am confident that my current elevation and insurance provide adequate coping ability.,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.17,0.56,True,False,False,False
Agent_28,4,Only House Elevation,3,Do nothing,"I feel a low to moderate threat from flooding because my elevation has protected my home, but I remain concerned about possible future events.","I believe I can keep my elevation and trust my neighbors’ judgment, but I would avoid additional costs or moving.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.07,0.66,True,False,False,False
Agent_29,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel that flooding is a serious risk but my elevation makes my vulnerability low, so overall threat is moderate.","I think buying flood insurance is doable and effective enough to mitigate risk, though I worry about claim delays.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.",0.28,0.5,True,True,False,False
Agent_30,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I feel a low but real threat of flooding given my elevated home and past experience.,I am confident that buying affordable flood insurance is an effective way to manage the remaining risk.,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.36,0.62,True,True,False,False
Agent_31,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel seriously threatened by the possibility of future floods, given that even an elevated home suffered damage in the past flood.","I think I can manage the risk by purchasing flood insurance, which is affordable and provides some financial protection, even though it doesn't prevent physical damage.","Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.04,0.55,True,True,False,True
Agent_32,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the possibility of future flood damage because my home is elevated, but I still worry about the financial loss that could occur even if the house itself remains intact.","I am confident that buying flood insurance is a practical, affordable way to protect my finances, and I trust that this action will effectively mitigate the remaining risk without the high cost or disruption of relocating.","Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.26,0.56,True,True,False,False
Agent_33,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the possibility of a flood damaging my property, but my elevated house and insurance provide some reassurance.",I feel confident that purchasing flood insurance is a manageable action that reduces my financial risk while allowing me to stay in my community.,"Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.47,0.53,True,True,False,False
Agent_34,4,Only House Elevation,3,Do nothing,"I feel a moderate threat from potential future floods, but my elevated home significantly reduces risk.","I feel confident that I can manage any remaining risk by staying and maintaining my elevated home, and I do not see a compelling reason to act.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.06,0.6,True,False,False,False
Agent_35,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel somewhat threatened by the potential for financial loss if a flood occurs, even though my house is physically protected.","I believe I can obtain flood insurance and it will help me manage any future financial impact, despite my skepticism about the insurer.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.22,0.5,True,True,False,False
Agent_36,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened because my house is elevated yet the recent flood still caused damage, indicating elevation alone does not guarantee safety.","I feel capable of coping because I already have flood insurance and trust my neighbors’ judgment, though I have some doubts about the insurer’s reliability.","Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.27,0.65,True,True,False,True
Agent_37,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened because, although my house’s elevation protects me, a severe flood could still cause significant damage.","I am confident that maintaining my flood insurance is a low‑cost, effective way to manage the remaining risk.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.4,0.52,True,True,False,False
Agent_38,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the possibility of future floods that could still damage my elevated home, especially given the limited protection from my current insurance and my doubts about the insurer.","I believe I can effectively manage the risk by maintaining and possibly upgrading my flood insurance, which is a manageable cost and effort while preserving my community ties.","Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.47,0.48,True,True,False,False
Agent_39,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I feel moderately threatened by the remaining flood risk because my elevation and neighbors’ actions reduce but do not eliminate potential damage.,"I feel capable of coping with the risk by maintaining my insurance coverage, given its low cost and partial protection, despite some skepticism about the insurer.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.47,0.64,True,True,False,False
Agent_40,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the possibility of financial loss from a future flood, despite my home’s elevation protecting it from physical damage.","I believe I can effectively mitigate that financial risk by renewing my flood insurance, which is affordable and within my capability.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.27,0.5,True,True,False,False
Agent_41,4,Only House Elevation,3,Do nothing,I feel moderately threatened by the remaining flood risk because my home is elevated but future floods could still damage property.,"I feel capable of staying in my community and maintaining my existing insurance, but I distrust the insurer and see relocation as too costly, so I prefer to avoid additional action.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.07,0.5,True,False,False,False
Agent_42,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I feel only a modest threat from potential future floods given my home’s elevation and existing insurance.,I am confident that renewing my flood insurance is a manageable action that will help protect my finances without significant cost.,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.52,0.6,True,True,False,False
Agent_43,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel threatened by the high severity of a potential flood, but my elevated home and neighbors’ upgrades lower my perceived vulnerability.","I believe I can purchase insurance, but my doubts about the insurer’s reliability and the low perceived vulnerability make me ambivalent about the effort.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.29,0.54,True,True,False,False
Agent_44,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the possibility of a future flood, though my elevated home reduces the risk.","I am confident I can continue with my insurance and believe it offers financial protection, but I remain uncertain about its reliability and the effectiveness of neighbors’ actions.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.35,0.51,True,True,False,False
Agent_45,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by a possible future flood, but my elevated home lowers the risk.","I believe I can easily maintain flood insurance, which offers some protection despite my doubts about the insurer.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.46,0.48,True,True,False,False
Agent_46,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel threatened by the potential for future floods, as last year's event caused damage even with elevation.","I believe buying insurance is the most feasible action, though I remain cautious about the insurer's reliability.","Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.39,0.57,True,True,False,True
Agent_47,4,Both Flood Insurance and House Elevation,2,Elevate the house,"I feel highly threatened by the remaining flood risk because my home has already suffered $10,000 in damage and almost all neighbors have elevated their houses, indicating ongoing danger.","I believe I can effectively reduce my risk by elevating my home, as it has proven highly effective for my neighbors and I have the confidence and community support to undertake the project.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 96% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.06,0.6,True,True,False,True
Agent_48,4,Only House Elevation,3,Do nothing,I feel fairly protected and unlikely to be hit by flooding again.,I am confident that staying here with my elevation and insurance is adequate.,"Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.43,0.59,True,False,False,False
Agent_49,4,Only House Elevation,2,Elevate the house,"I feel threatened by the persistent flood risk, especially seeing most neighbors have elevated but my home remains unprotected.","I believe I can effectively protect my home by raising its elevation with available grants, although it requires a significant investment.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 96% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.24,0.57,True,False,False,False
Agent_50,4,Only House Elevation,4,Unknown,"I feel moderately threatened because while my elevation protects me from physical damage, I remain concerned about potential financial loss if a flood occurs. Coping Appraisal: I feel confident that maintaining my flood insurance will adequately address my remaining risks, though I remain wary of insurer reliability. Final Decision: 1",,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.3,0.5,True,False,False,False
Agent_51,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel my flood risk is low because my house is already elevated and no damage occurred, but the potential financial impact remains significant if a severe flood hits.","I believe I can effectively manage the risk by maintaining flood insurance, which is affordable and provides financial safety, and I trust my ability to renew it each year, while relocation seems too costly and unnecessary.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.27,0.6,True,True,False,False
Agent_52,4,Only House Elevation,4,Unknown,"I feel moderately threatened by the potential financial impact of a flood, though my elevated home reduces physical risk. Coping Appraisal: I feel confident I can purchase insurance, but not ready to relocate. Final Decision: 1",,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.33,0.56,True,False,False,False
Agent_53,4,Only House Elevation,4,Unknown,"I feel little threat from flooding because my home’s elevation and my neighbors’ similar protections reduce the risk. Coping Appraisal: I trust my community, my home’s protection, and my confidence in handling any minor risks is high. Final Decision: 3",,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.23,0.57,True,False,False,False
Agent_54,4,Only House Elevation,3,Do nothing,The remaining flood risk feels low because my home is elevated and already insured.,I feel confident that maintaining my current insurance and elevation is sufficient to manage any future flood threat.,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.34,0.62,True,False,False,False
Agent_55,4,Only House Elevation,4,Unknown,"I feel moderately threatened by flood risk because a recent severe flood caused damage even with elevation, but I have some financial protection. Coping Appraisal: I feel capable of managing the risk by maintaining my insurance and remaining elevated, although it doesn't eliminate physical damage. Final Decision: 1",,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.57,0.5,True,False,False,True
Agent_56,4,Only House Elevation,4,Unknown,"I feel that flooding could still be a serious financial concern, but the elevation of my house keeps the physical risk very low. Coping Appraisal: I believe I can purchase insurance if I choose, but the low vulnerability makes immediate action unnecessary. Final Decision: 3",,"Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.21,0.66,True,False,False,False
Agent_57,4,Only House Elevation,3,Do nothing,"I feel only a modest threat from flooding, as my elevated home has proven effective in past events and neighbors remain largely undisturbed.","I am confident that staying with my current elevation and avoiding additional costs is a sufficient strategy, given my low vulnerability and strong local support.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 95% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.31,0.58,True,False,False,False
