agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_93,2,Only Flood Insurance,1,Buy flood insurance,"The threat of flooding does not feel very serious to me, as there was no flood this year and my neighbors are mostly not elevating their homes.","I feel uncertain about my ability to effectively act, especially since I am skeptical of my neighbors' choices and doubt the insurance company.",Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated.,0.43,0.33,False,True,False,False
Agent_94,2,Only House Elevation,3,Do nothing,"Although no flood occurred this year, the elevated home provides some reassurance, but the increasing flood frequency mentioned in the news and the lack of neighbor relocation create lingering concern about future risks.","The elevated home offers a strong sense of security, boosting confidence in coping with flood damage, while the existing flood insurance provides partial financial protection, though trust in the company is slight.",Year 1: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 2: No flood occurred this year. | Year 2: I observe 16% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated.,0.38,0.33,True,False,False,False
Agent_95,2,Only House Elevation,2,Elevate the house,"Although no flood occurred this year, I feel moderately threatened by the possibility of future flood damage to my home, given the lack of elevation and the observed increase in neighbors' protective actions.","I believe elevating my house is the most effective long-term solution to prevent physical damage, despite its high cost, and I have the determination to pursue it even if it requires significant effort and financial investment.",Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated.,0.35,0.43,True,False,False,False
Agent_96,2,Do Nothing,4,Do nothing,"The threat of flooding feels serious due to insurance doubts and neighbors' actions, but the recent absence of a flood makes the immediate danger less pressing.","My confidence in acting is low due to the high costs, effort, and my doubts about the effectiveness and necessity of the options.",Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated.,0.37,0.48,False,False,False,False
Agent_97,2,Do Nothing,4,Do nothing,"Although a flood hasn't occurred this year, the delayed insurance claims and general flood risks create a low-level sense of threat, but the specific vulnerability to my home feels minimal given the neighborhood's history.","I feel moderately confident in my ability to cope with potential flood damage or financial loss, but my slight doubts about the insurance company's effectiveness reduce my overall confidence in relying solely on that coping mechanism.","Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 2: No flood occurred this year. | Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.42,0.45,False,False,False,False
Agent_98,2,Do Nothing,4,Do nothing,"I feel moderately threatened by the possibility of future flood damage, but the absence of recent floods reduces the immediate sense of urgency.","I believe elevating my home would be highly effective but prohibitively expensive and complex. Relocation offers complete protection but is disruptive. Flood insurance is an option, but I'm skeptical of its reliability and cost-effectiveness, and doing nothing carries minimal immediate costs.",Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated.,0.25,0.45,False,False,False,False
Agent_99,2,Only House Elevation,3,Do nothing,"I feel moderately threatened by the possibility of flooding due to recent neighbor elevations and the city's flood program, but my home's elevation provides significant reassurance.","I feel confident in my home's elevated protection, but my doubts about the insurance company's reliability slightly undermine my sense of complete preparedness.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: I observe 16% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.4,0.53,True,False,False,False
Agent_100,2,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the possibility of future flood damage, despite the lack of a flood this year and my community's history of minimal relocation.","I feel moderately confident in my ability to take action to cope, but the high cost of elevation and relocation makes those options less appealing than insurance.",Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated.,0.38,0.4,False,True,False,False
Agent_1,3,Only House Elevation,2,Elevate the house,"I feel a significant threat from potential future floods despite the damage I've already endured, as the consequences could be severe and recurring.","I feel moderately capable of taking action to protect my home, though the high cost and complexity of elevation are major concerns.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.39,0.37,True,False,False,True
Agent_2,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the ongoing flood risk in my neighborhood, as my home was spared last year but I see many neighbors have taken protective measures.","I believe purchasing flood insurance is a manageable and effective way to cope with potential future flood damage, though I remain slightly skeptical of the insurance company.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.3,0.44,False,True,False,False
Agent_3,3,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the remaining flood risk despite my home's elevation and the lack of recent flooding, knowing that past floods were severe.","I feel moderately confident in my ability to cope with flood damage through my home's elevation, but I am hesitant about the reliability of flood insurance and reluctant to relocate permanently.","Year 2: I observe 0% of my neighbors have relocated. | Year 3: Despite elevation, the flood was severe enough to cause damage. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.16,0.38,True,True,False,True
Agent_4,3,Both Flood Insurance and House Elevation,2,Elevate the house,I feel significantly threatened by the remaining flood risk given my past flood loss and the increasing number of neighbors elevating their homes.,"I feel moderately capable of coping with the threat, but my confidence in my ability to take major actions like elevation or relocation is low.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.34,0.32,True,True,False,True
Agent_5,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the possibility of future flood damage, as I recall the recent flood and observe many neighbors taking protective actions, but my home was spared this year.","I feel moderately confident in my ability to cope with the decision-making process, but doubtful about my ability to successfully elevate my home, and skeptical of the effectiveness of the suggested actions by my neighbors.","Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.44,0.39,False,True,False,False
Agent_6,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the possibility of future flood damage despite my home being spared this year, but I don't perceive myself as highly vulnerable since no direct damage occurred to me.","I believe I have the capability to consider and potentially take action, but I'm uncertain about the best approach and somewhat skeptical of the effectiveness and necessity of specific measures.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.35,0.47,False,True,False,False
Agent_7,3,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Although my home was protected during the flood, the increasing number of neighbors choosing elevation and the persistent flood risk make me feel only moderately threatened.","I already successfully elevated my home, giving me some confidence in taking protective actions, though my doubts about insurance companies make me hesitant about that specific option.","Year 2: I observe 16% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.36,0.47,True,True,False,False
Agent_8,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the ongoing flood risk despite past flooding, as my home remains unprotected and I see some neighbors taking preventative measures.","I feel reasonably confident in my ability to take action to protect my home, especially given the examples set by my neighbors.","Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.",0.11,0.49,False,True,False,True
Agent_9,3,Only House Elevation,2,Elevate the house,"The threat of flooding feels serious and unavoidable despite past damages, but the potential for future damage is not perceived as extremely certain.","While elevation requires a high financial cost and effort, it is seen as the most effective long-term solution to protect the home and community, and I feel capable of researching and implementing it.","Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.",0.24,0.5,True,False,False,True
Agent_10,3,Do Nothing,4,Do nothing,I feel moderately threatened by the possibility of future flood damage despite my home being spared last year.,I feel reasonably confident in my ability to manage potential flood risks through available options.,"Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.41,0.42,False,False,False,False
Agent_11,3,Only Flood Insurance,1,Buy flood insurance,"I feel only slightly threatened by the flood risk, despite the recent event near me, because my home was spared and I believe my current insurance might be sufficient.","I feel moderately confident in my ability to manage the situation by renewing my existing flood insurance, though I remain skeptical about its effectiveness.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.38,0.36,False,True,False,False
Agent_12,3,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Even though my home is elevated, the recent flood demonstrated the severity of the threat, and seeing few neighbors take similar permanent actions makes me feel vulnerable.","I already have flood insurance which offers some financial protection, and I trust my neighbors' judgment slightly, but I have doubts about the insurance company and am unsure if other actions like elevating further or relocating would be more effective or less costly.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Despite elevation, the flood was severe enough to cause damage. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.27,0.52,True,True,False,True
Agent_13,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the ongoing flood risk despite my home being intact, knowing neighbors have taken protective measures.","I feel uncertain about my ability to effectively protect my home, especially given the high cost and complexity of elevation.","Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.32,0.41,False,True,False,True
Agent_14,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the possibility of future flooding, knowing my home was spared last year but that 29% of my neighbors have now elevated their homes.","I feel moderately confident in my ability to take action, particularly buying flood insurance, and I trust my neighbors' increasing focus on protection.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.29,0.5,False,True,False,False
Agent_15,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the potential for another flood, given the past damage and the visible actions of my neighbors.",I feel uncertain about my ability to take significant action like elevation due to its high cost and complexity.,"Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.",0.18,0.41,False,True,False,True
Agent_16,3,Both Flood Insurance and House Elevation,2,Elevate the house,"I feel moderately threatened by the possibility of future floods, even though I wasn't directly affected last year, because I see increasing numbers of neighbors taking protective measures.","I feel moderately confident that I can take action to protect my home, but I am aware of the high financial and logistical costs involved, particularly for elevating.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.38,0.44,True,True,False,False
Agent_17,3,Only House Elevation,4,Unknown,,,"Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.43,0.51,True,False,False,False
Agent_18,3,Only Flood Insurance,1,Buy flood insurance,The recent flood and observations of neighbors elevating suggest I feel significantly threatened by the ongoing flood risk despite not having insurance.,"I feel uncertain about my ability to effectively cope with potential future damage or to confidently take major protective actions like elevation, but the insurance option seems marginally easier.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.18,0.38,False,True,False,True
Agent_19,3,Only House Elevation,3,Do nothing,"I feel only a mild threat from potential future flooding because my home is already elevated, protecting it from floodwaters, and I recall a major flood 15 years ago that didn't impact my neighborhood.","I feel moderately confident in my ability to cope with future flood risks, as my home's elevation provides significant protection, and I trust my neighbors' judgment, though I have slight doubts about flood insurance companies.","Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.22,0.5,True,False,False,False
Agent_20,3,Do Nothing,4,Do nothing,"Although my home was spared during the recent flood, the threat of future flooding still feels significant, especially given the insurance claim delays reported by neighbors and the fact that others have taken protective measures.","I feel moderately confident that the existing flood insurance will provide some financial protection if needed again, despite the slight doubts about the company, and I trust my neighbors' observations about the risks and responses.","Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.44,0.49,False,False,False,False
Agent_21,3,Do Nothing,4,Do nothing,"I feel only a mild threat from the remaining flood risk, as my home has never been damaged by a flood.","I feel moderately confident in my ability to act, particularly in elevating my home, but I remain skeptical of the benefits.","Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.26,0.34,False,False,False,False
Agent_22,3,Only Flood Insurance,1,Buy flood insurance,"I feel threatened by the possibility of future floods despite my doubts about insurance, as my home was damaged and neighbors are taking protective measures.","I feel uncertain about my ability to effectively protect my home, as I'm skeptical of neighbors' choices and have doubts about my insurance's reliability.","Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.28,0.37,False,True,False,True
Agent_23,3,Do Nothing,4,Do nothing,"I feel moderately threatened by the possibility of future flood damage despite my current insurance and lack of direct impact, but my home's survival in the past reduces my immediate anxiety.","I recognize the effectiveness of elevation and relocation, but the high costs and effort involved, combined with my doubts about insurance, make me hesitant to act now, feeling uncertain about my ability to manage the required changes.","Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.2,0.41,False,False,False,False
Agent_24,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the possibility of another flood, knowing one neighbor was flooded and others took protective measures, but I'm not sure how imminent or severe the next event might be.","I feel somewhat uncertain about my ability to effectively protect my home, especially since I haven't elevated it and I'm skeptical about insurance solutions.","Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.",0.28,0.46,False,True,False,True
Agent_25,3,Only House Elevation,2,Elevate the house,"I feel moderately threatened by the possibility of another flood, knowing that flooding can cause significant damage to my home, as demonstrated by the recent event.","I feel somewhat capable of taking action to protect my home, especially given the information about the city's elevation program and the actions of my neighbors, but the high cost of elevation is a major concern.","Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.",0.34,0.51,True,False,False,True
Agent_26,3,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the possibility of future floods despite my home being elevated, as evidenced by the increasing number of neighbors taking protective measures.","I feel moderately confident in my ability to take action, especially since I've already completed the elevation, but my slight doubts about insurance companies may slightly undermine my confidence in that specific option.","Year 2: I observe 16% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.25,0.51,True,True,False,False
Agent_27,3,Only House Elevation,2,Elevate the house,"I feel moderately threatened by the possibility of future floods, knowing my home was damaged and that flood risks are increasing.","I feel uncertain about my ability to take major action like elevating my home, but I recognize that elevating is the most effective way to prevent physical damage.","Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.22,0.42,True,False,False,True
Agent_28,3,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel threatened by the possibility of future floods damaging my elevated home, even though it offers protection, because I observed severe flooding occurred last year and see an increasing number of neighbors elevating their homes.","I feel moderately confident that I can take steps to protect my home, having already completed the elevation myself, but I have some reservations about the effectiveness and reliability of flood insurance due to my slight doubts about insurance companies.","Year 2: I observe 16% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Despite elevation, the flood was severe enough to cause damage. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.13,0.52,True,True,False,True
Agent_29,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the ongoing flood risk despite my house being spared last year, as I observe an increasing number of neighbors elevating their homes and am slightly doubtful of the insurance company's reliability.","I believe elevating my house is highly effective but prohibitively expensive, while flood insurance offers some financial protection but I remain skeptical about its efficacy and the company's motives.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.22,0.36,False,True,False,False
Agent_30,3,Both Flood Insurance and House Elevation,1,Buy flood insurance,"The flood that spared my elevated home suggests manageable risk, but the potential for future flooding still feels moderately threatening.","My successful elevation gives me confidence in taking further protective actions, and the existing insurance offers a lower-cost way to mitigate financial damage.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.46,0.48,True,True,False,False
Agent_31,3,Do Nothing,4,Do nothing,I feel only a slight threat from remaining flood risks because I haven't experienced direct damage and my neighborhood hasn't been significantly impacted historically.,"I believe I can cope without taking immediate action, as the costs and effort of protection seem high right now.","Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.14,0.41,False,False,False,False
Agent_32,3,Only Flood Insurance,1,Buy flood insurance,I feel moderately threatened by the possibility of future flood damage despite my doubts about flood insurance.,I feel moderately confident I can handle the financial burden of flood damage but lack confidence in the effectiveness of insurance due to my skepticism.,"Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.2,0.42,False,True,False,True
Agent_33,3,Only House Elevation,3,Do nothing,"Although my home was protected by its elevation during the flood, the fact that a flood occurred and that a significant percentage of my neighbors chose elevation or relocation suggests I may still underestimate the threat of future flooding.","I already took the action of elevating my home, which gave me confidence in my ability to cope with flood risk. While I am skeptical about the effectiveness and necessity of flood insurance, I feel capable of investigating it further if needed. Relocation seems like a more drastic measure than necessary given my current protection.","Year 2: I observe 16% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.45,0.39,True,False,False,False
Agent_35,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the possibility of future floods, especially after experiencing damage last year and seeing more neighbors elevate their homes.","I feel somewhat capable of dealing with the financial burden of potential flood damage, but I'm skeptical about the effectiveness and trustworthiness of insurance solutions.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.16,0.36,False,True,False,True
Agent_36,3,Only House Elevation,3,Do nothing,"Although my home is elevated, the recent severe flood and the actions of my neighbors indicate that flood risks are serious and my vulnerability remains high.","I am somewhat confident in my elevated home's protection, but its limitations were proven by last year's flood, and I have doubts about the reliability of insurance companies.","Year 2: I observe 16% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Despite elevation, the flood was severe enough to cause damage. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.36,0.51,True,False,False,True
Agent_37,3,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the possibility of future flood damage despite the previous year's flood, as the community's actions and the potential costs worry me.","I feel somewhat capable of taking action, especially buying insurance, but hesitant about the higher costs and permanence of other options.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.26,0.38,False,True,False,True
Agent_38,3,Only House Elevation,2,Elevate the house,"I feel moderately threatened by the possibility of future floods, despite my home being spared this time, because I've seen a significant increase in neighbors elevating their homes and a small percentage relocating.","I feel moderately confident about my ability to handle the process of elevating my home, though the high cost is a major concern, and my doubts about insurance companies make that option less appealing.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was spared damage. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.33,0.34,True,False,False,False
Agent_39,3,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the possibility of future floods, despite my home being elevated, because a flood occurred in my neighborhood and some neighbors were affected.","I feel confident in my ability to take protective actions, especially since I have already successfully elevated my home in the past.","Year 2: I observe 16% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.41,0.5,True,True,False,False
Agent_40,3,Do Nothing,4,Do nothing,"I feel moderately threatened by the possibility of future flood damage despite my doubts about flood insurance, given the observed damage and neighbor preparations.","I feel uncertain about my ability to effectively protect my home through costly actions, despite the threat.","Year 2: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.28,0.36,False,False,False,True
Agent_41,3,Only House Elevation,3,Do nothing,"Although my home is elevated, the recent flood and the high percentage of neighbors with elevations suggest significant flood risk, making me feel moderately threatened despite my home's protection.","I feel confident my elevated home protects it, but distrusting insurance makes buying it seem ineffective and costly, while relocation is too disruptive.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.17,0.36,True,False,False,False
Agent_42,3,Only House Elevation,3,Do nothing,"I feel moderately threatened by the possibility of future floods despite my home's elevation, but the immediate risk doesn't feel extremely high since no flood occurred this year.","I feel moderately confident in my ability to take protective actions, having already successfully elevated my home, but my doubts about insurance reduce my confidence in that specific option.","Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.",0.42,0.46,True,False,False,False
Agent_43,3,Only House Elevation,3,Do nothing,I feel moderately threatened by the possibility of future floods despite my home's elevation.,I feel moderately confident in my ability to cope with potential future flood risks.,"Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: A flood occurred, but my house was protected by its elevation. | Year 3: I observe 28% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.24,0.4,True,False,False,False
Agent_44,3,Both Flood Insurance and House Elevation,2,Elevate the house,"I feel moderately threatened by the ongoing flood risk, given my recent flood loss, the high percentage of neighbors elevating, and my doubts about my current flood insurance.","I feel my current flood insurance provides some, but not complete, protection due to my doubts, and I lack confidence in my ability to elevate my own house.","Year 2: I observe 17% of my neighbors have elevated homes. | Year 2: I observe 0% of my neighbors have relocated. | Year 3: Got flooded with $10,000 damage on my house. | Year 3: I observe 29% of my neighbors have elevated homes. | Year 3: I observe 1% of my neighbors have relocated.",0.21,0.37,True,True,False,True
