agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_16,3,Do Nothing,4,Do nothing,I am moderately concerned about my vulnerability to flooding due to the lack of flood insurance and the uncertainty surrounding the effectiveness of it.,"I believe that I can cope with potential flooding consequences because I have not experienced any major issues in the past, but this perception is undermined by my distrust of the insurance company and skepticism towards my neighbors' judgment.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.15,0.36,False,False,False,False
Agent_17,3,Only Flood Insurance,1,Buy flood insurance,"I perceive a moderate level of threat from potential future floods, given my neighbor's experience with elevated homes and the insurance company's reliability.","I believe that if I take action, it will be challenging to cope effectively due to financial constraints and potential emotional distress associated with the upfront costs of elevation or relocation.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.43,0.51,False,True,False,False
Agent_18,3,Do Nothing,4,Do nothing,I perceive a moderate threat to my home and community due to the potential for future flooding.,I doubt my ability to effectively prepare for or respond to flood damage despite having access to information about elevation grants and insurance options.,Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.34,0.39,False,False,False,False
Agent_19,3,Only House Elevation,2,Elevate the house,"Although I currently do not have a flooded home, the risk of flooding remains a concern in my community.","I believe that with some preparation and planning, I can take steps to mitigate the flood risks and protect myself from potential future damage.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.2,0.5,True,False,False,False
Agent_21,3,Only House Elevation,2,Elevate the house,"I perceive a moderate to high threat from future flooding due to my skepticism about insurance companies and the potential for damage, despite having neighbors who have already elevated their homes.","I believe that without elevation or relocation, I am moderately vulnerable to flood damage because of the limited protection offered by current insurance options, but I don't consider myself highly effective at mitigating this risk due to my skepticism about insurance efficacy and my own self-doubt in dealing with such a situation.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.19,0.44,True,False,False,False
Agent_22,3,Do Nothing,4,Do nothing,I perceive a moderate threat to my home and livelihood due to the ongoing flood risk in my neighborhood.,"I believe I can partially cope with potential flood damage through purchase of flood insurance, but I have concerns about its effectiveness given my doubts about the insurance company.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.33,0.46,False,False,False,False
Agent_23,3,Do Nothing,4,Do nothing,I perceive myself as moderately threatened by the risk of flooding due to my location in a flood-prone area and lack of flood insurance.,"I believe that without adequate preparation, such as elevation or insurance, I will struggle to cope with the consequences of a flood.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.32,0.45,False,False,False,False
Agent_24,3,Only House Elevation,2,Elevate the house,"I perceive a moderate threat to my home and neighborhood due to the potential for future flooding, despite having not experienced any this year.","I believe that I can take some action to mitigate this risk, but I am uncertain about the effectiveness of these actions and lack confidence in my ability to implement them.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.16,0.51,True,False,False,False
Agent_25,3,Only Flood Insurance,1,Buy flood insurance,"Although I have not experienced a flood this year, the knowledge that my neighbors are vulnerable to such risks and that elevation grants were available three years ago makes me feel threatened by the potential for future flooding.","I believe I can buy basic coverage, but I am skeptical about the insurance company's reliability, which might affect its effectiveness in protecting me.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.33,0.34,False,True,False,False
Agent_26,3,Only House Elevation,2,Elevate the house,I perceive a moderate threat from the potential for flooding due to my location and lack of elevation.,"I am uncertain about my ability to cope with flood damage, given my skepticism towards insurance companies and neighbors' judgment.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.34,0.38,True,False,False,False
Agent_27,3,Do Nothing,4,Do nothing,"I perceive a moderate level of threat from the potential for flooding in my neighborhood, as I have observed that some of my neighbors have elevated their homes and others have relocated.",I doubt my ability to cope effectively with a flood event due to my lack of knowledge about flood insurance options and my distrust of the insurance company.,Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.15,0.34,False,False,False,False
Agent_28,3,Only House Elevation,2,Elevate the house,"Although I don't live in a high-risk flood zone, my observation of flooded homes among neighbors and the potential for elevation grants suggests that flooding is a real threat to my community.","I generally trust my neighbors' judgment and feel confident that if they have taken steps to elevate their homes or purchase insurance, it will provide some level of protection against future flood damage.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.24,0.5,True,False,False,False
Agent_29,3,Only Flood Insurance,1,Buy flood insurance,I perceive a moderate threat to my home and family due to the remaining flood risks in my community.,I do not believe that I have the necessary skills or confidence to effectively mitigate these threats without assistance.,Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.19,0.41,False,True,False,False
Agent_30,3,Do Nothing,4,Do nothing,"I perceive a moderate level of threat from potential flooding in my community, as the city's program may not be effective in preventing damage and I have no elevation support.","I believe that my ability to cope with flood risks is limited due to my skepticism about my neighbors' judgment and the insurance company, which makes me question the effectiveness of available resources.",Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.34,0.36,False,False,False,False
Agent_31,3,Do Nothing,4,Do nothing,I perceive myself as moderately threatened by the potential for future flooding due to my skepticism about my neighbors' judgment and slight doubts about the insurance company.,"I believe that I can partially cope with flood risks through buying flood insurance, but I am uncertain about its effectiveness given my concerns.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.43,0.33,False,False,False,False
Agent_32,3,Only House Elevation,3,Do nothing,"Although I currently reside in an elevated home, the potential for future flooding and associated risks still linger, making me feel somewhat threatened despite my current safety.","Given my past observations of neighbors with elevated homes experiencing relocation, I am skeptical about their judgment and hesitant to take action, which might impede my ability to effectively cope with flood-related issues.",Year 3: Elevation grants are available. | Year 3: I observe 6% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.28,0.38,True,False,False,False
Agent_33,3,Both Flood Insurance and House Elevation,2,Elevate the house,I perceive a moderate threat from potential flooding due to my current home's low elevation and the neighborhood's history of flood events.,"I believe that without taking proactive measures, I may struggle to cope with financial losses and emotional distress resulting from flooding events.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.45,0.42,True,True,False,False
Agent_34,3,Do Nothing,4,Do nothing,I am moderately concerned about the potential consequences of flooding due to my lack of flood insurance and the elevated risk in my neighborhood.,"I believe that without any action, I can mitigate some risks but not eliminate them entirely, as the threat is always present despite no immediate danger this year.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.42,0.46,False,False,False,False
Agent_35,3,Do Nothing,4,Do nothing,"Despite observing my neighbors' elevated homes and the available elevation grants, I still feel uncertain about the flood risks in my community and don't fully perceive the severity of potential consequences.","Unfortunately, I underestimate my own ability to take proactive steps to mitigate these risks due to my skepticism towards insurance companies and my neighbor's judgment, as well as my uncertainty about the effectiveness of elevation grants.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.31,0.48,False,False,False,False
Agent_36,3,Do Nothing,4,Do nothing,"I am moderately concerned about the potential for flooding in my neighborhood, given the elevated homes and relocation of some neighbors.","I believe that I can take action to mitigate the risk, but I am uncertain about the effectiveness of individual measures.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.18,0.35,False,False,False,False
Agent_37,3,Both Flood Insurance and House Elevation,2,Elevate the house,"I perceive a moderate threat to my home and family due to the potential for future flooding, despite having experienced no damage this year.","I believe that I can take some basic steps to mitigate flood risk, but I am not confident in my ability to elevate my house or fully protect myself from the consequences of flooding.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.32,0.38,True,True,False,False
Agent_38,3,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and community due to the potential for future flooding, despite having not experienced any this year.","I believe I am somewhat capable of taking steps to mitigate flood risk, but I remain skeptical about my neighbors' judgment and uncertain about the effectiveness of various measures.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.42,0.45,False,False,False,False
Agent_39,3,Do Nothing,4,Do nothing,"I perceive a moderate to high level of threat from potential future flooding, given the city's history and my neighbors' experiences.","I have limited confidence in my ability to act effectively and make decisions that will protect me from flood damage, mainly due to skepticism about insurance companies and judgment of my neighbors.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.23,0.38,False,False,False,False
Agent_40,3,Do Nothing,4,Do nothing,I still perceive a significant threat from potential flooding due to my lack of flood insurance and elevation status in a high-risk area.,"I believe that without taking proactive steps, I will struggle to cope with the consequences of future floods, given my existing home elevation and uncertain reliability of insurance coverage.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.32,0.38,False,False,False,False
Agent_41,3,Do Nothing,4,Do nothing,"I perceive a moderate threat from potential flooding, given the city's history and my neighbor's experiences.","I believe that without sufficient knowledge of flood risks and protection strategies, I am poorly equipped to cope effectively if a flood were to occur.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.14,0.36,False,False,False,False
Agent_42,3,Do Nothing,4,Do nothing,I am moderately concerned that flooding could pose a significant threat to my home and property in the future.,"I do not believe I have the necessary knowledge, skills, or confidence to take effective action to prevent or mitigate flood damage.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.17,0.33,False,False,False,False
Agent_43,3,Do Nothing,4,Do nothing,I perceive a moderate threat from the possibility of flooding due to my neighbor's experiences and the available elevation grants.,"I am skeptical about the effectiveness of flood insurance and doubt my neighbors' judgment, which makes me feel uncertain about my ability to cope with potential flood damage.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.29,0.37,False,False,False,False
Agent_44,3,Both Flood Insurance and House Elevation,2,Elevate the house,"Despite having flood insurance and observing the benefits of elevated homes in my community, I still feel vulnerable to flooding due to its unpredictability and potential severity.","I generally trust the judgment of my neighbors who have taken proactive measures by elevating their homes, which has increased confidence in their ability to cope with flood risks.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.4,0.51,True,True,False,False
Agent_45,3,Do Nothing,4,Do nothing,I perceive a moderate level of threat to my home and safety due to the potential for flooding in my neighborhood.,"I am moderately confident in my ability to cope with flood risks due to my initial skepticism about my neighbors' judgment, but my slight doubts about the insurance company may hinder my preparedness.",Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.24,0.4,False,False,False,False
Agent_46,3,Do Nothing,4,Do nothing,"I feel moderately threatened by the possibility of flooding, as I live in a flood-prone area with no elevation and limited awareness of the risks.","I believe that if I take action, it will be difficult for me to elevate my house due to financial constraints and skepticism about the effectiveness of insurance, which might limit my ability to cope effectively.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.35,0.44,False,False,False,False
Agent_47,3,Do Nothing,4,Do nothing,I perceive a moderate level of threat from potential future flooding due to my high attachment to the community and lack of elevation.,"I believe that without taking proactive measures, I can cope with potential flooding risks but may face significant financial and emotional consequences if damage occurs.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.16,0.5,False,False,False,False
Agent_48,3,Only House Elevation,3,Do nothing,"I am concerned that my home may be at risk due to flooding despite its elevation, and this threat may have long-term consequences for my family's safety and financial stability.","I believe that while I can take steps to mitigate the flood risk, it is not a straightforward process, and there are uncertainties and limitations to any action I choose to take.",Year 3: Elevation grants are available. | Year 3: I observe 6% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.33,0.48,True,False,False,False
Agent_49,3,Only House Elevation,2,Elevate the house,"Despite my doubts about the insurance company and concerns about my neighbors' judgment, I feel a sense of vulnerability to flood damage due to our neighborhood's history and my lack of preparedness.",I do not believe that I can effectively cope with the consequences of flooding without taking some form of action to mitigate the risk.,Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.24,0.43,True,False,False,False
Agent_50,3,Do Nothing,4,Do nothing,I feel moderately threatened by the potential for flooding due to my neighbor's experiences and concerns about flood insurance processing delays.,"I am uncertain that I can effectively manage or act on the threat of flooding, given my skepticism towards my neighbors' judgment and doubts about the insurance company.",Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.38,0.44,False,False,False,False
Agent_51,3,Do Nothing,4,Do nothing,I perceive a moderate threat from potential flooding due to my location in the city and lack of flood insurance.,"I believe that while my neighbors have successfully elevated their homes, doing so may be beyond my means and expertise at this time.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.27,0.5,False,False,False,False
Agent_52,3,Do Nothing,4,Do nothing,I perceive a moderate to high level of threat due to the ongoing risk of flooding in my community and my neighbors' experiences with elevation and relocation.,"I believe that I can take some action to mitigate this threat, but I am uncertain about the effectiveness of these actions.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.2,0.51,False,False,False,False
Agent_53,3,Do Nothing,4,Do nothing,"Although I'm not currently experiencing immediate flood threats, I sense a lingering uncertainty about the severity and likelihood of future flooding in my neighborhood.","I believe that without taking proactive steps to protect myself, I may be able to cope with minor inconvenience but risk more significant long-term damage or financial loss if a flood were to occur.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.25,0.39,False,False,False,False
Agent_54,3,Only Flood Insurance,1,Buy flood insurance,I perceive a moderate level of threat from the potential flooding due to my neighborhood's elevation status and lack of flood insurance.,I am skeptical of my ability to take effective action due to my doubts about my neighbors' judgment and the reliability of the insurance company.,Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.45,0.34,False,True,False,False
Agent_55,3,Only House Elevation,2,Elevate the house,I perceive a moderate threat from potential future flooding due to my home's elevation and the uncertainty surrounding flood insurance.,"I believe that if I elevate my house, it will provide me with effective coping and protection against physical damage, but I am unsure about its response efficacy compared to other options.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.37,0.32,True,False,False,False
Agent_56,3,Do Nothing,4,Do nothing,I am moderately concerned about the potential threat of flooding to my home and property.,"I believe that I can take some action to mitigate this risk, but I'm not sure how effective it will be or whether I have the necessary skills and knowledge to do so.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.33,0.41,False,False,False,False
Agent_57,3,Do Nothing,4,Do nothing,I am moderately concerned that flooding could still pose a significant threat to my home and family in the future.,"I believe that with some planning and preparedness, I can adequately respond to potential flood damage and protect my property and loved ones.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.26,0.41,False,False,False,False
Agent_58,3,Do Nothing,4,Do nothing,I perceive a moderate level of threat from potential flooding due to my location and lack of flood insurance.,"I am moderately confident in my ability to cope with the consequences of flooding, mainly relying on my current home and its foundation.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.46,0.45,False,False,False,False
Agent_59,3,Do Nothing,4,Do nothing,I perceive a moderate level of threat to my property and personal safety due to the potential for future flooding events.,"I believe that while I can take steps to mitigate flood risk, such as buying flood insurance or elevating my home, I am not confident in my ability to fully cope with and respond effectively to all possible flood scenarios.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.37,0.39,False,False,False,False
Agent_60,3,Do Nothing,4,Do nothing,"I perceive a moderate to high threat from future flooding due to my location and lack of elevation, but the immediate risk is low since no flood occurred this year.","I believe I can cope with potential flood damage adequately, given my current financial resources and ability to respond quickly in an emergency situation.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.28,0.35,False,False,False,False
Agent_61,3,Do Nothing,4,Do nothing,I am moderately concerned that I may still face a significant risk of flooding due to the uncertainty surrounding my flood insurance company and the potential vulnerability of my home.,"I am somewhat confident in my ability to take proactive steps to mitigate this risk, but my skepticism about neighbors' judgment and doubts about insurance efficacy may hinder my confidence.",Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.38,0.36,False,False,False,False
Agent_62,3,Relocate,3,Relocate,"I feel moderately threatened by the potential for future floods, as my current elevation and flood insurance provide some protection but may not be enough to prevent significant damage.","I think I can cope with flood risks somewhat effectively because I have observed that many of my neighbors have successfully elevated their homes or relocated, which gives me confidence in the feasibility of these actions.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.36,0.49,False,True,True,False
Agent_63,3,Both Flood Insurance and House Elevation,2,Elevate the house,I perceive a moderate threat to my home and livelihood due to the ongoing flood risk in my community.,"I believe that my current coping mechanisms, including having flood insurance, may not be sufficient to fully protect me against potential flooding events.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.24,0.38,True,True,False,False
Agent_64,3,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and livelihood due to the potential for future floods, despite there being no immediate risk this year.","I am somewhat confident in my ability to cope with flood damage if it were to occur, but I am concerned about the insurance company's reliability and the lack of physical protection measures such as elevating my house.",Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.3,0.42,False,False,False,False
Agent_65,3,Only House Elevation,2,Elevate the house,"I perceive a moderate threat to my property and livelihood due to the potential for future flooding, despite having no immediate indication of an impending flood event.",I believe that my ability to cope with this risk is low because I am skeptical of insurance companies and have observed some neighbors' judgment regarding elevating homes or relocating.,Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.42,0.47,True,False,False,False
Agent_66,3,Only Flood Insurance,1,Buy flood insurance,I am moderately concerned that flooding could pose a significant threat to my home and property in the future.,"I believe that with some preparation and planning, I can find ways to mitigate flood risks and protect my home, but I may not be entirely effective or confident in my ability to do so.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.24,0.49,False,True,False,False
Agent_67,3,Do Nothing,4,Do nothing,"I perceive a moderate to high threat from the ongoing risk of flooding in my neighborhood, despite having no immediate warning signs.",I doubt my ability to effectively navigate the flood insurance claims process and am skeptical of my neighbors' advice on this matter.,Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.3,0.45,False,False,False,False
Agent_68,3,Do Nothing,4,Do nothing,I perceive a moderate threat to my home and family's safety from potential flooding due to the existing flood risk in our community.,"I believe that I can take some steps to mitigate this threat, but I am unsure about the effectiveness of these actions and lack confidence in their ability to fully protect me.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.3,0.4,False,False,False,False
Agent_69,3,Do Nothing,4,Do nothing,"Despite a recent increase in reported flood frequency and severity, I feel relatively safe from flooding due to the current state of my neighborhood, including the low number of elevated homes and no recent relocation incidents.","Given the trust I have in my neighbors' judgment and some doubts about the insurance company's reliability, I believe I could take action to mitigate flood risks but may require additional information or reassurance before making a decision.",Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.21,0.5,False,False,False,False
Agent_70,3,Do Nothing,4,Do nothing,I perceive a moderate threat from potential flooding due to my location and the recent elevation projects in our neighborhood.,"I am uncertain about my ability to effectively cope with flood-related risks, as I have doubts about the reliability of my insurance company and worry that my neighbors' decisions may not be well-informed.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.29,0.34,False,False,False,False
Agent_71,3,Only House Elevation,2,Elevate the house,"I perceive a significant threat from potential flooding due to my location in a high-risk area, despite not currently experiencing any immediate danger.",I believe I can cope with flood risks by relying on the judgment of my neighbors who have already taken proactive steps such as elevating their homes and buying insurance.,Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.34,0.51,True,False,False,False
Agent_72,3,Do Nothing,4,Do nothing,"I perceive a moderate to high level of threat from potential future flooding due to my lack of flood insurance and elevated home, despite observing that only a small percentage of my neighbors have experienced severe damage.","I believe I can cope with the current flood risk due to my perceived low vulnerability, as I live in a relatively safe area with no recent signs of severe flooding, but I doubt my ability to take effective action without additional education or support.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.32,0.39,False,False,False,False
Agent_73,3,Both Flood Insurance and House Elevation,1,Buy flood insurance,I am moderately concerned that a future flood could damage my home and expose me to financial risk.,I believe I can afford the added cost of flood insurance but lack confidence in its effectiveness against extreme flooding events.,Year 3: Elevation grants are available. | Year 3: I observe 6% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.31,0.48,True,True,False,False
Agent_74,3,Do Nothing,4,Do nothing,"I perceive a moderate threat from flooding due to my location in a flood-prone area and lack of elevation, which could result in significant financial losses.",I believe that I can take some actions to mitigate the risk but am uncertain about their effectiveness and my ability to execute them.,Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.27,0.35,False,False,False,False
Agent_75,3,Do Nothing,4,Do nothing,"I perceive the threat of flooding as relatively low this year, given that no flood occurred and my neighborhood's overall risk appears to be manageable.","I am skeptical of my neighbors' judgment in choosing not to elevate their homes and I also have doubts about the insurance company, which makes me uncertain about how effectively I can cope with potential flooding risks.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.42,0.44,False,False,False,False
Agent_76,3,Do Nothing,4,Do nothing,I perceive a moderate level of threat to my home and property due to the flood risk in my community.,"I believe that my ability to cope with potential flood damage is limited, primarily due to my skepticism about insurance companies and neighbors' judgments.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.42,0.37,False,False,False,False
Agent_77,3,Only House Elevation,2,Elevate the house,"Despite observing only a few floods in the past years, I still feel concerned about the potential severity of future flood damage due to my location.","I believe that I can take some steps to mitigate flood risks, but I am uncertain whether these efforts will be effective or sufficient.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.19,0.39,True,False,False,False
Agent_78,3,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and property from potential flooding, given the location and lack of elevation.","I believe that without taking action, I can continue to live in my home but may face significant financial and emotional losses if a flood occurs, as my insurance coverage is limited and I am skeptical of its effectiveness.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.28,0.47,False,False,False,False
Agent_80,3,Only House Elevation,3,Do nothing,"I perceive a significant threat to my property and well-being from potential flooding, given the elevation grant availability and my neighbors' past experiences.",I doubt my ability to effectively manage flood risks due to my skepticism of insurance companies and concerns about my neighbors' judgment.,Year 3: Elevation grants are available. | Year 3: I observe 6% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.28,0.39,True,False,False,False
Agent_81,3,Only House Elevation,2,Elevate the house,"I am currently at risk of significant financial loss and physical damage due to flooding, which would be devastating to my life and property.","I am somewhat confident that if I take action to protect myself from flooding, it will be effective in reducing the severity of the consequences.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.2,0.39,True,False,False,False
Agent_82,3,Do Nothing,4,Do nothing,"Although I am aware of the potential for flooding in my community and see some of my neighbors taking proactive measures to mitigate this risk, I still perceive a significant threat from flood damage due to its unpredictable nature.","Unfortunately, I tend to be skeptical about the effectiveness of flood insurance and have doubts about my ability to make timely decisions during an emergency, which makes me feel less capable of coping with such a disaster.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.32,0.42,False,False,False,False
Agent_83,3,Do Nothing,4,Do nothing,I perceive a moderate level of threat from future flooding due to my skepticism about the insurance company and concerns about not elevating my home.,"I am skeptical of my ability to take action effectively due to doubts about the efficacy of various options, including buying flood insurance or elevating my house.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.34,0.33,False,False,False,False
Agent_84,3,Do Nothing,4,Do nothing,"I feel moderately threatened by the possibility of flooding in my neighborhood, especially considering that only 7% of my neighbors have elevated homes and some have relocated due to flood concerns.","I am uncertain about how well I can cope with a flood event, as I have doubts about the insurance company's ability to provide adequate protection and am skeptical of my neighbors' judgment on the severity of flooding risks.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.21,0.43,False,False,False,False
Agent_85,3,Only House Elevation,2,Elevate the house,"I perceive a moderate threat to my home and livelihood due to the potential for flooding, despite my neighborhood's relatively low risk of elevation.","I believe that my current coping strategies, such as observing my neighbors' actions and having some awareness of flood risks, will allow me to cope with future flood events, although I am somewhat skeptical of their effectiveness.",Year 3: Elevation grants are available. | Year 3: I observe 7% of my neighbors have elevated homes. | Year 3: I observe 3% of my neighbors have relocated.,0.27,0.39,True,False,False,False
