agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_82,1,Do Nothing,4,Do nothing,I perceive a low threat to my home and property this year due to the absence of flooding.,"I believe that if a flood were to occur in the future, some of my neighbors' elevated homes may provide an effective coping strategy, but it's unclear whether they would be willing or able to help me with such a significant change.",A few households in the area elevated their homes before recent floods | Some residents reported delays when processing their flood insurance claims | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.19,0.52,False,False,False,False
Agent_83,1,Do Nothing,4,Do nothing,"Although no flood occurred this year, I still perceive a risk due to the increasing frequency and severity of floods in recent years, which makes me feel somewhat threatened.","Unfortunately, my confidence in being able to cope with potential future flooding risks is relatively low, mainly due to concerns about the insurance company's reliability.",The city previously introduced a program offering elevation support to residents | News outlets have reported a possible trends of increasing flood frequency and severity in recent years | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.42,0.45,False,False,False,False
Agent_84,1,Do Nothing,4,Do nothing,"Although a flood did not occur this year, I still harbor concerns about the potential for future events and remain vigilant about my neighborhood's vulnerability.","I have some confidence in my ability to take action to mitigate these risks, given my experience with community initiatives like elevation support and insurance programs.","A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all | The city previously introduced a program offering elevation support to residents | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.",0.41,0.36,False,False,False,False
Agent_85,1,Do Nothing,4,Do nothing,"Despite no flood occurring this year, I am still at risk due to past experiences and the potential for future events, which leaves me with a lingering sense of vulnerability.","I do not have confidence in my ability to take adequate steps to mitigate or prevent flooding, as my doubts about insurance companies and the judgment of my neighbors may lead to ineffective coping strategies.","A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all | The city previously introduced a program offering elevation support to residents | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.",0.23,0.47,False,False,False,False
Agent_86,1,Do Nothing,4,Do nothing,"Despite no flood occurring this year, I still perceive a threat due to the recent history of flooding in my area and concerns about the insurance company's reliability.","I do not believe I can adequately cope with potential future flood damage if I remain uninsured, despite some neighbors having elevated their homes or taken other preventive measures.",Some residents reported delays when processing their flood insurance claims | A few households in the area elevated their homes before recent floods | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.3,0.44,False,False,False,False
Agent_87,1,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and neighborhood due to the previous flood insurance claim delays and the potential for future flooding, although no flood occurred this year.",I am uncertain about my ability to cope with or act on flood-related risks due to my doubts about the insurance company and lack of familiarity with elevation support options.,Some residents reported delays when processing their flood insurance claims | The city previously introduced a program offering elevation support to residents | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.25,0.52,False,False,False,False
Agent_88,1,Do Nothing,4,Do nothing,"Although a flood did not occur this year, I still worry that the next big event could hit my neighborhood and put my home at risk, leaving me financially devastated.",I doubt my ability to take proactive measures to protect myself against flooding due to the skepticism surrounding my neighbors' decisions and concerns about the insurance company's reliability.,"A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all | A few households in the area elevated their homes before recent floods | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.",0.32,0.45,False,False,False,False
Agent_89,1,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, my neighborhood's history and current elevated homes in some residents make me moderately concerned that I could still be at risk if a future flood occurs.","Although some neighbors have taken proactive steps by elevating their homes, I'm not sure how effective these measures will be or how willing they are to adapt or share knowledge, which makes me somewhat uncertain about my ability to cope with potential flooding.","Some residents reported delays when processing their flood insurance claims | A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.",0.19,0.48,False,False,False,False
Agent_90,1,Do Nothing,4,Do nothing,"Despite the lack of flooding this year, I am concerned that the reported trend of increasing flood frequency and severity may eventually put my home at risk, leaving me vulnerable to devastating consequences.","I doubt my ability to take effective action to mitigate or prevent flooding due to my skepticism of insurance companies and neighbors' judgment, which might lead to inadequate preparedness.",News outlets have reported a possible trends of increasing flood frequency and severity in recent years | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.21,0.41,False,False,False,False
Agent_91,1,Do Nothing,4,Do nothing,"Despite the absence of flooding this year, I remain concerned about potential future flood risks due to my neighborhood's history and lack of elevation.","I believe that I can manage the risk if I take steps to prepare for future floods, but I am uncertain about the effectiveness of these measures.",A few households in the area elevated their homes before recent floods | The city previously introduced a program offering elevation support to residents | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.47,0.46,False,False,False,False
Agent_92,1,Do Nothing,4,Do nothing,"Although I'm relieved that no flood occurred this year, my concerns about increasing flood frequency and severity in the future make me feel that I'm still at risk.",I don't believe I can effectively protect myself against potential floods despite having some doubts about my insurance company's reliability.,News outlets have reported a possible trends of increasing flood frequency and severity in recent years | Some residents reported delays when processing their flood insurance claims | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.35,0.43,False,False,False,False
Agent_93,1,Do Nothing,4,Do nothing,"Despite the absence of flooding this year, I feel a lingering sense of vulnerability due to recent news reports and concerns about increasing flood frequency and severity.",I doubt my ability to assess the risks accurately and believe that relying solely on insurance may not be sufficient to protect me from potential damage.,Some residents reported delays when processing their flood insurance claims | News outlets have reported a possible trends of increasing flood frequency and severity in recent years | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.41,0.34,False,False,False,False
Agent_94,1,Relocate,3,Relocate,"Despite no flood occurring this year, I remain concerned about the potential for future flooding due to climate change trends and my neighborhood's history of vulnerabilities, leaving me with a sense of ongoing threat.","Although I have some doubts about the insurance company's ability to provide adequate protection, I believe I can cope by taking steps to mitigate the risks associated with flooding, such as elevating my home or being more prepared for future events.","A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all | News outlets have reported a possible trends of increasing flood frequency and severity in recent years | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.",0.4,0.34,False,True,True,False
Agent_95,1,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and livelihood due to the increasing flood frequency and severity in recent years, despite no flood occurring this year.","I am moderately confident in my ability to cope with potential future floods, relying on existing flood insurance coverage that has been somewhat questionable, but I have not taken any concrete action to mitigate risks or prepare for the worst-case scenario.",Some residents reported delays when processing their flood insurance claims | News outlets have reported a possible trends of increasing flood frequency and severity in recent years | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.37,0.44,False,False,False,False
Agent_96,1,Do Nothing,4,Do nothing,"Despite the absence of flooding this year, I still harbor concerns about potential future flood damage due to my neighborhood's history of vulnerability.","I am reasonably confident in my ability to take steps to mitigate flood risks, given that many of my neighbors have successfully elevated their homes and it has not been a major issue for them.","The city previously introduced a program offering elevation support to residents | A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.",0.35,0.49,False,False,False,False
Agent_97,1,Do Nothing,4,Do nothing,"Although a flood did not occur this year, I still feel vulnerable to potential future floods due to my attachment to the community and slight doubts about insurance effectiveness.","I have some confidence in taking actions to mitigate the risk of flooding, but I'm unsure if my neighbors' judgments on elevation and relocation are accurate or reliable.",A few households in the area elevated their homes before recent floods | The city previously introduced a program offering elevation support to residents | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.4,0.46,False,False,False,False
Agent_98,1,Do Nothing,4,Do nothing,"Although a flood did not occur this year, my memories of past flood events and the high damages in my neighborhood still make me feel like I'm at risk of being affected.","Unfortunately, I don't believe I can effectively take steps to mitigate or prevent flood damage due to my skepticism of my neighbors' judgment on elevation and relocation, as well as some doubts about the insurance company.","The city previously introduced a program offering elevation support to residents | A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.",0.27,0.46,False,False,False,False
Agent_99,1,Relocate,2,Relocate,"Although no flood occurred this year, I am concerned about the increasing trend of flooding and potential future risks to my home.","Despite some doubts about insurance companies, I generally trust my neighbors' judgment, which gives me confidence in taking action.",Some residents reported delays when processing their flood insurance claims | Year 1: No flood occurred this year. | Year 1: I observe 3% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.38,0.54,True,False,True,False
Agent_100,1,Do Nothing,4,Do nothing,"Despite the absence of flooding this year, I remain concerned about future flood risks due to my neighborhood's history and the city's inability to guarantee complete protection.","I believe that taking action will require some effort, but I do not feel overwhelmed by it, as there are established options available for elevation and insurance.",A few households in the area elevated their homes before recent floods | The city previously introduced a program offering elevation support to residents | Year 1: No flood occurred this year. | Year 1: I observe 4% of my neighbors have elevated homes. | Year 1: I observe 0% of my neighbors have relocated.,0.36,0.41,False,False,False,False
Agent_1,2,Do Nothing,4,Do nothing,I perceive myself as still at risk for flooding due to the potential of future events and my current lack of flood insurance.,"I believe I can take some steps to mitigate this risk but am uncertain about the effectiveness of my actions, particularly with regard to elevating my home.",Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.3,0.38,False,False,False,False
Agent_2,2,Do Nothing,4,Do nothing,I still perceive a moderate threat to my home and safety due to the increasing flood frequency and severity reported by news outlets.,"I believe I can cope with the situation by taking some form of action, but I am uncertain about the effectiveness of my choices and have doubts about the insurance company's reliability.",Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.28,0.45,False,False,False,False
Agent_3,2,Relocate,2,Relocate,"Although no flood occurred this year, I still perceive a significant threat due to my location and previous observations of the flood risk in my community.","I believe that without flood insurance, I may not be able to afford the damages if I were to experience flooding in the future.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 5% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.22,0.39,True,False,True,False
Agent_4,2,Do Nothing,4,Do nothing,"Despite the absence of flooding this year, I still feel a lingering sense of vulnerability due to recent past experiences and the possibility of future events.","However, I tend to underestimate my ability to cope with flood risks due to skepticism about the insurance company's reliability and doubts regarding my neighbors' judgment.",Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.4,0.33,False,False,False,False
Agent_5,2,Do Nothing,4,Do nothing,"I perceive a low threat of flooding despite the elevation grants and no flood occurring this year, as my community's history suggests that flooding is still possible.","I am skeptical of my neighbors' judgment, which makes me uncertain about how effective I would be in taking action to elevate or relocate my home.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.38,0.4,False,False,False,False
Agent_6,2,Relocate,3,Relocate,"Although a flood did not occur this year, I still perceive a moderate threat due to past experiences and the availability of elevation grants, which suggests that future floods are possible.","Given my current situation, where 6% of neighbors have elevated homes and only 4% have relocated, I somewhat doubt their judgment and am skeptical about the effectiveness of flood insurance, making me feel less confident in my ability to cope with potential flooding risks.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.41,0.48,False,True,True,False
Agent_7,2,Do Nothing,4,Do nothing,"Although no flood occurred this year, I still feel a lingering sense of vulnerability due to the recent elevation of my neighbors' homes and the possibility that future floods could pose a threat to me.","I believe that I can take action to protect myself from flood damage, but I'm skeptical about the effectiveness of certain measures and have doubts about the insurance company's ability to provide adequate support.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.3,0.48,False,False,False,False
Agent_8,2,Relocate,3,Relocate,"Despite the lack of a flood event this year, I still perceive flooding as a significant threat due to my history and the potential for future events.","I believe I can partially cope with the risk by taking preventative measures, but I'm uncertain about my ability to elevate my house effectively or ensure its stability.","Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.",0.17,0.5,False,False,True,False
Agent_9,2,Relocate,2,Relocate,"Although I have an elevated home and no flood occurred this year, the possibility of future flooding still weighs heavily on me due to my attachment to my community.","Based on my observations of neighbors' actions, I believe that taking proactive steps can effectively mitigate potential flood damage, as many others in our neighborhood have taken similar measures.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 5% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.19,0.51,True,False,True,False
Agent_10,2,Do Nothing,4,Do nothing,I perceive myself as still vulnerable to flooding due to the uncertainty of future events and the potential severity of damage.,"I believe that my current coping mechanisms are insufficient for addressing flood risks effectively, given my skepticism about insurance companies and neighbors' judgments.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.39,0.43,False,False,False,False
Agent_11,2,Do Nothing,4,Do nothing,"Although no flood occurred this year, I am still concerned about the potential risks and delays in processing flood insurance claims, leaving me with a sense of unease about my vulnerability to flooding.","I believe that if I take action, I can find ways to mitigate the risk of flooding, but I also worry that my neighbors' decisions might not be as effective or informed as mine.",Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.32,0.37,False,False,False,False
Agent_12,2,Do Nothing,4,Do nothing,"Although no flood occurred this year, I am concerned that future floods may pose a significant threat to my home and community.","Given the available elevation grants and lower cost of flood insurance, I believe I can take effective action to mitigate potential flood risks if needed.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.29,0.53,False,False,False,False
Agent_13,2,Do Nothing,4,Do nothing,"I still perceive a threat from the potential for flooding, despite no damage occurring this year, and feel uncertain about the reliability of my insurance company.",I believe that taking action to protect myself against flood risk will be difficult due to my skepticism about my neighbors' judgment and uncertainty about the effectiveness of elevation grants.,Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.38,0.42,False,False,False,False
Agent_14,2,Only Flood Insurance,1,Buy flood insurance,I am moderately concerned that future floods could still pose a significant threat to my home and property.,"Although I generally trust my neighbors' judgment, I think I can effectively take steps to prepare for potential flooding by purchasing flood insurance and monitoring weather forecasts.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.31,0.51,False,True,False,False
Agent_15,2,Do Nothing,4,Do nothing,I perceive a moderate threat from the potential for future flooding due to my location in a flood-prone area.,"I believe that without taking proactive measures, I may be unprepared and vulnerable to severe consequences if a flood were to occur.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.24,0.42,False,False,False,False
Agent_16,2,Do Nothing,4,Do nothing,"Despite the lack of flooding this year, I still feel a sense of vulnerability due to my neighbors' recent relocation and elevation, which may indicate that future floods are more likely than I think.","I don't believe I can effectively act on any of these options without facing significant financial and emotional costs, making me question my ability to protect myself from flood damage.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.32,0.45,False,False,False,False
Agent_17,2,Do Nothing,4,Do nothing,"I am not currently feeling threatened by the flood risk, as no flood occurred this year and my home has not elevated.","I believe I can cope with potential future flood risks if they arise, given my trust in my neighbors' judgment and willingness to follow their lead on elevation.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.37,0.52,False,False,False,False
Agent_18,2,Do Nothing,4,Do nothing,I am moderately threatened by the potential risk of flooding due to my location and the lack of flood insurance.,"I believe that I can cope with the threat of flooding if I take action, but I am unsure of my ability to effectively mitigate its consequences.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.28,0.39,False,False,False,False
Agent_19,2,Do Nothing,4,Do nothing,I perceive a moderate level of threat from potential future flooding due to my location in the city and the fact that no flood occurred this year.,"I believe I can cope with flood-related stress but may require external support and resources to mitigate its impact, which is why I'm considering various options for protection.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.24,0.51,False,False,False,False
Agent_20,2,Do Nothing,4,Do nothing,I perceive a moderate threat from potential future flooding due to my location in a flood-prone area.,"I believe that my coping skills and support system, including my neighbors, will allow me to adapt to the situation if I take action.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.42,0.5,False,False,False,False
Agent_21,2,Only House Elevation,2,Elevate the house,"Despite the lack of flooding this year, I still feel a sense of vulnerability due to my skepticism about the insurance company and concerns about the flood risk in our neighborhood.","I believe that elevating my house would be an effective way to mitigate the flood risk, but I am uncertain about its feasibility and potential impact on my quality of life.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.28,0.35,True,False,False,False
Agent_22,2,Only Flood Insurance,1,Buy flood insurance,"Although there was no flood this year, I am still concerned about the potential threat due to my neighborhood's history of flooding and the lack of elevation for most homes.","Given the available information, I do not believe that I can effectively cope with the consequences of a flood or elevate my home to prevent damage, but I am willing to learn more about elevation grants.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.38,0.38,False,True,False,False
Agent_23,2,Do Nothing,4,Do nothing,"Although no flood occurred this year, I am still concerned about the potential risks and feel vulnerable to flooding due to my attachment to my community.","I believe that I can take some steps to mitigate the risk of flooding, but I am skeptical about the effectiveness of these measures and lack confidence in my ability to implement them correctly.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.18,0.42,False,False,False,False
Agent_24,2,Do Nothing,4,Do nothing,"Despite the absence of flooding this year, I still perceive a moderate threat from future flood events due to my location and lack of elevation.","I believe that without taking action, I will be unable to effectively cope with potential flood damage.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.38,0.47,False,False,False,False
Agent_25,2,Do Nothing,4,Do nothing,I perceive myself as somewhat threatened by potential future floods due to my location in a flood-prone area and the recent availability of elevation grants.,"I believe that with some effort, such as purchasing flood insurance or elevating my house, I can take steps to mitigate this risk and protect myself against flooding.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.29,0.52,False,False,False,False
Agent_26,2,Relocate,3,Relocate,"I perceive a moderate threat from potential future floods, given the city's history and my neighbors' experiences.",I am moderately confident that I can cope with flood-related stress and take necessary actions to mitigate its impact.,"Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.",0.23,0.52,False,False,True,False
Agent_27,2,Do Nothing,4,Do nothing,I perceive a moderate threat from potential future flooding due to the unpredictable nature of the flood risks despite this year's lack of occurrence.,"I doubt my ability to effectively respond to and mitigate potential flood damage, given my distrust in the insurance company and skepticism towards my neighbors' judgment on elevation and relocation decisions.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.17,0.43,False,False,False,False
Agent_29,2,Do Nothing,4,Do nothing,"Although no flood occurred this year, I still feel threatened by the potential risk and the fact that my neighbors have already experienced some damage.","I believe I can partially cope with the risk through buying insurance, but I'm skeptical about its effectiveness due to doubts about the insurance company.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.2,0.37,False,False,False,False
Agent_30,2,Do Nothing,4,Do nothing,"I am moderately concerned about the potential for future flooding, as my neighbor's experience last year and the city's elevation program have made me aware of the risks in our community.","I believe that taking action to mitigate the flood risk is challenging, but I can find ways to prepare myself or take steps to elevate my home in the future if needed.",Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.36,0.49,False,False,False,False
Agent_31,2,Only House Elevation,2,Elevate the house,"I still perceive a risk of flooding despite not experiencing it this year, given the increasing trend reported in news outlets and considering my neighbors' elevated homes may be better protected.",I think I can take action to mitigate the risk but am hesitant due to concerns about insurance efficacy and neighbor judgment.,Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.16,0.42,True,False,False,False
Agent_32,2,Do Nothing,4,Do nothing,"Despite the absence of flooding this year, I still perceive a significant threat due to my location and the potential for future floods.",My confidence in coping with flood risks is low due to my skepticism about the insurance company's reliability and my neighbors' judgment on elevation grants.,Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.3,0.43,False,False,False,False
Agent_33,2,Only House Elevation,2,Elevate the house,"Despite the lack of a flood this year, I am still somewhat concerned about my home's vulnerability due to its location and the possibility that future floods could occur.","I believe I can cope with potential flood damage if it happens, but I have doubts about my neighbors' preparedness and the reliability of my insurance company.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.43,0.4,True,False,False,False
Agent_34,2,Do Nothing,4,Do nothing,"Despite the absence of a flood this year, I still perceive a significant threat due to my past experience with devastating city-wide floods and the uncertainty surrounding the flood insurance company's reliability.","I do not believe I am adequately prepared or confident in my ability to effectively address potential future flood risks, given my skepticism about my neighbors' judgment and the perceived vulnerability of my home.","Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.22,0.47,False,False,False,False
Agent_35,2,Only House Elevation,3,Do nothing,"Although no flood occurred this year, the memory of the previous devastating event and my neighbors' relocation due to similar threats leave me with a lingering sense of vulnerability.","I am skeptical of my ability to effectively prepare for and respond to potential future floods, given my doubts about the insurance company and the perceived low effectiveness of actions taken by others in this situation.","Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 5% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.",0.22,0.37,True,False,False,False
Agent_36,2,Relocate,2,Relocate,I am still somewhat concerned about the potential for future flooding due to my location in a flood-prone area.,"While my elevated home provides protection and most of my neighbors have taken proactive steps by elevating their homes or relocating, I remain uncertain about the effectiveness of my current insurance coverage and the ability to adapt to any future changes.",Year 1: I observe 0% of my neighbors have relocated. | Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 5% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated.,0.39,0.52,True,True,True,False
Agent_37,2,Do Nothing,4,Do nothing,"Although no flood occurred this year, I still feel a lingering sense of vulnerability due to the potential for future events and my neighbors' experiences.","Given my skepticism about insurance company reliability and doubts about neighbor's judgment, I'm uncertain about my ability to effectively prepare or respond to flooding risks.",Year 2: No flood occurred this year. | Year 2: Elevation grants are available. | Year 2: I observe 6% of my neighbors have elevated homes. | Year 2: I observe 4% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.36,0.39,False,False,False,False
